state,year,quarter,level,name,registered_users
assam,2019,1,pincode,785001,12724
assam,2019,1,pincode,783380,12282
assam,2019,1,pincode,781011,11982
assam,2019,1,pincode,786001,11437
assam,2019,1,pincode,781028,10474
assam,2019,1,pincode,781019,10045
assam,2019,2,district,kamrup metropolitan,299219
assam,2019,2,district,barpeta,80544
assam,2019,2,district,nagaon,79322
assam,2019,2,district,cachar,76533
assam,2019,2,district,dibrugarh,74342
assam,2019,2,district,sonitpur,73717
assam,2019,2,district,kamrup,65883
assam,2019,2,district,tinsukia,60548
assam,2019,2,district,jorhat,56713
assam,2019,2,district,dhubri,43396
assam,2019,2,pincode,781032,24543
assam,2019,2,pincode,781022,19460
assam,2019,2,pincode,781001,17922
assam,2019,2,pincode,781038,15681
assam,2019,2,pincode,783380,14452
assam,2019,2,pincode,785001,14373
assam,2019,2,pincode,781011,13970
assam,2019,2,pincode,786001,13366
assam,2019,2,pincode,781009,12874
assam,2019,2,pincode,781028,12313
assam,2019,3,district,kamrup metropolitan,340588
assam,2019,3,district,nagaon,100993
assam,2019,3,district,barpeta,92001
assam,2019,3,district,cachar,88048
assam,2019,3,district,dibrugarh,84029
assam,2019,3,district,sonitpur,83930
assam,2019,3,district,kamrup,75174
assam,2019,3,district,tinsukia,68999
assam,2019,3,district,jorhat,63858
assam,2019,3,district,dhubri,48953
assam,2019,3,pincode,781032,27912
assam,2019,3,pincode,781022,22162
assam,2019,3,pincode,781001,20205
assam,2019,3,pincode,781038,17651
assam,2019,3,pincode,783380,16289
assam,2019,3,pincode,785001,16065
assam,2019,3,pincode,781011,15923
assam,2019,3,pincode,781009,15432
assam,2019,3,pincode,786001,15231
assam,2019,3,pincode,781028,13989
assam,2019,4,district,kamrup metropolitan,373761
assam,2019,4,district,nagaon,114296
assam,2019,4,district,barpeta,103248
assam,2019,4,district,cachar,98890
assam,2019,4,district,sonitpur,93662
assam,2019,4,district,dibrugarh,93614
assam,2019,4,district,kamrup,84609
assam,2019,4,district,tinsukia,76944
assam,2019,4,district,jorhat,70809
assam,2019,4,district,golaghat,54950
assam,2019,4,pincode,781032,30419
assam,2019,4,pincode,781022,24236
assam,2019,4,pincode,781001,21980
assam,2019,4,pincode,781038,19306
assam,2019,4,pincode,783380,17946
assam,2019,4,pincode,785001,17515
assam,2019,4,pincode,781011,17500
assam,2019,4,pincode,781009,17023
assam,2019,4,pincode,786001,16755
assam,2019,4,pincode,781028,15378
assam,2021,1,district,kamrup metropolitan,589688
assam,2021,1,district,nagaon,200243
assam,2021,1,district,barpeta,177789
assam,2021,1,district,cachar,172056
assam,2021,1,district,sonitpur,158555
assam,2021,1,district,dibrugarh,158509
assam,2021,1,district,kamrup,147671
assam,2021,1,district,tinsukia,134067
assam,2021,1,district,jorhat,116616
assam,2021,1,district,dhubri,101643
assam,2021,1,pincode,781032,46783
assam,2021,1,pincode,781022,37652
assam,2021,1,pincode,781001,34483
assam,2021,1,pincode,781038,30260
assam,2021,1,pincode,783380,29414
assam,2021,1,pincode,781011,28064
assam,2021,1,pincode,785001,27259
assam,2021,1,pincode,786001,26762
assam,2021,1,pincode,781028,24813
assam,2021,1,pincode,782435,24658
assam,2021,2,district,kamrup metropolitan,630676
assam,2021,2,district,nagaon,215750
assam,2021,2,district,barpeta,191700
assam,2021,2,district,cachar,185350
assam,2021,2,district,dibrugarh,170604
assam,2021,2,district,sonitpur,170519
assam,2021,2,district,kamrup,159018
assam,2021,2,district,tinsukia,144571
assam,2021,2,district,jorhat,125247
assam,2021,2,district,dhubri,109873
assam,2021,2,pincode,781032,49999
assam,2021,2,pincode,781022,40254
assam,2021,2,pincode,781001,36847
assam,2021,2,pincode,781038,32353
assam,2021,2,pincode,783380,31551
assam,2021,2,pincode,781011,30045
assam,2021,2,pincode,785001,29194
assam,2021,2,pincode,786001,28664
assam,2021,2,pincode,781028,26557
assam,2021,2,pincode,782435,26455
assam,2021,3,district,kamrup metropolitan,677223
assam,2021,3,district,nagaon,233909
assam,2021,3,district,barpeta,207997
assam,2021,3,district,cachar,200721
assam,2021,3,district,sonitpur,184448
assam,2021,3,district,dibrugarh,184280
assam,2021,3,district,kamrup,172652
assam,2021,3,district,tinsukia,156657
assam,2021,3,district,jorhat,135179
assam,2021,3,district,dhubri,119554
assam,2021,3,pincode,781032,53594
assam,2021,3,pincode,781022,43191
assam,2021,3,pincode,781001,39514
assam,2021,3,pincode,781038,34724
assam,2021,3,pincode,783380,34031
assam,2021,3,pincode,781011,32293
assam,2021,3,pincode,785001,31327
assam,2021,3,pincode,786001,30785
assam,2021,3,pincode,782435,28639
assam,2021,3,pincode,781028,28555
assam,2021,4,district,kamrup metropolitan,723960
assam,2021,4,district,nagaon,251340
assam,2021,4,district,barpeta,223375
assam,2021,4,district,cachar,215876
assam,2021,4,district,sonitpur,198091
assam,2021,4,district,dibrugarh,197521
assam,2021,4,district,kamrup,185421
assam,2021,4,district,tinsukia,168240
assam,2021,4,district,jorhat,145111
assam,2021,4,district,dhubri,128621
assam,2021,4,pincode,781032,57249
assam,2021,4,pincode,781022,46108
assam,2021,4,pincode,781001,42225
assam,2021,4,pincode,781038,37135
assam,2021,4,pincode,783380,36481
assam,2021,4,pincode,781011,34495
assam,2021,4,pincode,785001,33508
assam,2021,4,pincode,786001,32892
assam,2021,4,pincode,782435,30729
assam,2021,4,pincode,781028,30534
assam,2020,1,district,kamrup metropolitan,412013
assam,2020,1,district,nagaon,129371
assam,2020,1,district,barpeta,116286
assam,2020,1,district,cachar,111470
assam,2020,1,district,sonitpur,105050
assam,2020,1,district,dibrugarh,104663
assam,2020,1,district,kamrup,95973
assam,2020,1,district,tinsukia,86763
assam,2020,1,district,jorhat,78731
assam,2020,1,district,dhubri,62477
assam,2020,1,pincode,781032,33205
assam,2020,1,pincode,781022,26607
assam,2020,1,pincode,781001,24106
assam,2020,1,pincode,781038,21242
assam,2020,1,pincode,783380,19871
assam,2020,1,pincode,781011,19355
assam,2020,1,pincode,785001,19193
assam,2020,1,pincode,781009,18666
assam,2020,1,pincode,786001,18552
assam,2020,1,pincode,781028,17121
assam,2020,2,district,kamrup metropolitan,457023
assam,2020,2,district,nagaon,151932
assam,2020,2,district,barpeta,135525
assam,2020,2,district,cachar,129067
assam,2020,2,district,sonitpur,121435
assam,2020,2,district,dibrugarh,121028
assam,2020,2,district,kamrup,112992
assam,2020,2,district,tinsukia,101864
assam,2020,2,district,jorhat,90601
assam,2020,2,district,dhubri,76285
assam,2020,2,pincode,781032,36494
assam,2020,2,pincode,781022,29237
assam,2020,2,pincode,781001,26634
assam,2020,2,pincode,781038,23439
assam,2020,2,pincode,783380,22873
assam,2020,2,pincode,781011,21654
assam,2020,2,pincode,785001,21271
assam,2020,2,pincode,786001,20738
assam,2020,2,pincode,781009,19800
assam,2020,2,pincode,781028,19046
assam,2020,3,district,kamrup metropolitan,499403
assam,2020,3,district,nagaon,168903
assam,2020,3,district,barpeta,150166
assam,2020,3,district,cachar,143851
assam,2020,3,district,dibrugarh,134339
assam,2020,3,district,sonitpur,134006
assam,2020,3,district,kamrup,124944
assam,2020,3,district,tinsukia,113239
assam,2020,3,district,jorhat,99517
assam,2020,3,district,dhubri,84816
assam,2020,3,pincode,781032,39646
assam,2020,3,pincode,781022,31853
assam,2020,3,pincode,781001,29045
assam,2020,3,pincode,781038,25600
assam,2020,3,pincode,783380,25150
assam,2020,3,pincode,781011,23762
assam,2020,3,pincode,785001,23212
assam,2020,3,pincode,786001,22736
assam,2020,3,pincode,781028,20913
assam,2020,3,pincode,781009,20809
assam,2020,4,district,kamrup metropolitan,546458
assam,2020,4,district,nagaon,185101
assam,2020,4,district,barpeta,164341
assam,2020,4,district,cachar,158821
assam,2020,4,district,dibrugarh,147001
assam,2020,4,district,sonitpur,146796
assam,2020,4,district,kamrup,136799
assam,2020,4,district,tinsukia,124067
assam,2020,4,district,jorhat,108380
assam,2020,4,district,dhubri,93699
assam,2020,4,pincode,781032,43335
assam,2020,4,pincode,781022,34873
assam,2020,4,pincode,781001,31894
assam,2020,4,pincode,781038,27985
assam,2020,4,pincode,783380,27308
assam,2020,4,pincode,781011,26044
assam,2020,4,pincode,785001,25298
assam,2020,4,pincode,786001,24846
assam,2020,4,pincode,781028,22952
assam,2020,4,pincode,782435,22802
assam,2018,1,district,kamrup metropolitan,87336
assam,2018,1,district,dibrugarh,21182
assam,2018,1,district,barpeta,20485
assam,2018,1,district,nagaon,19619
assam,2018,1,district,cachar,19567
assam,2018,1,district,sonitpur,18986
assam,2018,1,district,jorhat,16442
assam,2018,1,district,tinsukia,15998
assam,2018,1,district,kamrup,15241
assam,2018,1,district,dhubri,11421
assam,2018,1,pincode,781032,7209
assam,2018,1,pincode,781001,5507
assam,2018,1,pincode,781022,5418
assam,2018,1,pincode,781038,4731
assam,2018,1,pincode,783380,4571
assam,2018,1,pincode,785001,4526
assam,2018,1,pincode,781011,4127
assam,2018,1,pincode,786001,4122
assam,2018,1,pincode,781009,3639
assam,2018,1,pincode,781028,3517
assam,2018,2,district,kamrup metropolitan,124720
assam,2018,2,district,dibrugarh,30527
assam,2018,2,district,barpeta,29882
assam,2018,2,district,nagaon,29412
assam,2018,2,district,cachar,29381
assam,2018,2,district,sonitpur,28409
assam,2018,2,district,tinsukia,23900
assam,2018,2,district,jorhat,23683
assam,2018,2,district,kamrup,23595
assam,2018,2,district,dhubri,16701
assam,2018,2,pincode,781032,10189
assam,2018,2,pincode,781022,7914
assam,2018,2,pincode,781001,7685
assam,2018,2,pincode,781038,6711
assam,2018,2,pincode,783380,6411
assam,2018,2,pincode,785001,6375
assam,2018,2,pincode,781011,5954
assam,2018,2,pincode,786001,5881
assam,2018,2,pincode,781009,5216
assam,2018,2,pincode,781028,5010
assam,2018,3,district,kamrup metropolitan,164101
assam,2018,3,district,barpeta,41158
assam,2018,3,district,cachar,40888
assam,2018,3,district,dibrugarh,40711
assam,2018,3,district,nagaon,40687
assam,2018,3,district,sonitpur,38797
assam,2018,3,district,kamrup,33197
assam,2018,3,district,tinsukia,32870
assam,2018,3,district,jorhat,32134
assam,2018,3,district,dhubri,22705
assam,2018,3,pincode,781032,13555
assam,2018,3,pincode,781022,10377
assam,2018,3,pincode,781001,10057
assam,2018,3,pincode,785001,8633
assam,2018,3,pincode,781038,8582
assam,2018,3,pincode,783380,8312
assam,2018,3,pincode,781011,7916
assam,2018,3,pincode,786001,7732
assam,2018,3,pincode,781028,6759
assam,2018,3,pincode,781009,6651
assam,2018,4,district,kamrup metropolitan,214212
assam,2018,4,district,barpeta,55068
assam,2018,4,district,nagaon,54395
assam,2018,4,district,cachar,53209
assam,2018,4,district,dibrugarh,52539
assam,2018,4,district,sonitpur,51420
assam,2018,4,district,kamrup,44868
assam,2018,4,district,tinsukia,42624
assam,2018,4,district,jorhat,41100
assam,2018,4,district,dhubri,30132
assam,2018,4,pincode,781032,17802
assam,2018,4,pincode,781022,13976
assam,2018,4,pincode,781001,12969
assam,2018,4,pincode,781038,11283
assam,2018,4,pincode,785001,10937
assam,2018,4,pincode,783380,10374
assam,2018,4,pincode,781011,10054
assam,2018,4,pincode,786001,9765
assam,2018,4,pincode,781028,8801
assam,2018,4,pincode,781019,8559
meghalaya,2022,1,district,east khasi hills,102838
meghalaya,2022,1,district,west garo hills,55028
meghalaya,2022,1,district,ribhoi,25112
meghalaya,2022,1,district,east jaintia hills,18301
meghalaya,2022,1,district,west jaintia hills,11952
meghalaya,2022,1,district,north garo hills,8795
meghalaya,2022,1,district,south west garo hills,8758
meghalaya,2022,1,district,east garo hills,8578
meghalaya,2022,1,district,south garo hills,7508
meghalaya,2022,1,district,west khasi hills,6839
meghalaya,2022,1,pincode,793001,25549
meghalaya,2022,1,pincode,793002,14982
meghalaya,2022,1,pincode,794001,12581
meghalaya,2022,1,pincode,794104,12299
meghalaya,2022,1,pincode,794105,12278
meghalaya,2022,1,pincode,793011,11198
meghalaya,2022,1,pincode,793101,11049
meghalaya,2022,1,pincode,794101,9581
meghalaya,2022,1,pincode,793210,9469
meghalaya,2022,1,pincode,793150,8140
meghalaya,2022,2,district,east khasi hills,108330
meghalaya,2022,2,district,west garo hills,58178
meghalaya,2022,2,district,ribhoi,26541
meghalaya,2022,2,district,east jaintia hills,19314
meghalaya,2022,2,district,west jaintia hills,12593
meghalaya,2022,2,district,north garo hills,9312
meghalaya,2022,2,district,south west garo hills,9266
meghalaya,2022,2,district,east garo hills,9052
meghalaya,2022,2,district,south garo hills,7922
meghalaya,2022,2,district,west khasi hills,7196
meghalaya,2022,2,pincode,793001,26896
meghalaya,2022,2,pincode,793002,15794
meghalaya,2022,2,pincode,794001,13275
meghalaya,2022,2,pincode,794104,13038
meghalaya,2022,2,pincode,794105,13006
meghalaya,2022,2,pincode,793011,11798
meghalaya,2022,2,pincode,793101,11696
meghalaya,2022,2,pincode,794101,10115
meghalaya,2022,2,pincode,793210,10028
meghalaya,2022,2,pincode,793150,8576
meghalaya,2022,3,district,east khasi hills,113816
meghalaya,2022,3,district,west garo hills,61273
meghalaya,2022,3,district,ribhoi,27844
meghalaya,2022,3,district,east jaintia hills,20320
meghalaya,2022,3,district,west jaintia hills,13176
meghalaya,2022,3,district,north garo hills,9773
meghalaya,2022,3,district,south west garo hills,9735
meghalaya,2022,3,district,east garo hills,9484
meghalaya,2022,3,district,south garo hills,8265
meghalaya,2022,3,district,west khasi hills,7493
meghalaya,2022,3,pincode,793001,28296
meghalaya,2022,3,pincode,793002,16624
meghalaya,2022,3,pincode,794001,13969
meghalaya,2022,3,pincode,794104,13803
meghalaya,2022,3,pincode,794105,13711
meghalaya,2022,3,pincode,793011,12419
meghalaya,2022,3,pincode,793101,12305
meghalaya,2022,3,pincode,794101,10631
meghalaya,2022,3,pincode,793210,10565
meghalaya,2022,3,pincode,793150,8991
meghalaya,2022,4,district,east khasi hills,118978
meghalaya,2022,4,district,west garo hills,63792
meghalaya,2022,4,district,ribhoi,29041
meghalaya,2022,4,district,east jaintia hills,21201
meghalaya,2022,4,district,west jaintia hills,13633
meghalaya,2022,4,district,north garo hills,10145
meghalaya,2022,4,district,south west garo hills,10062
meghalaya,2022,4,district,east garo hills,9846
meghalaya,2022,4,district,south garo hills,8553
meghalaya,2022,4,district,west khasi hills,7705
meghalaya,2022,4,pincode,793001,29682
meghalaya,2022,4,pincode,793002,17452
meghalaya,2022,4,pincode,794001,14596
meghalaya,2022,4,pincode,794104,14408
meghalaya,2022,4,pincode,794105,14338
meghalaya,2022,4,pincode,793011,13052
meghalaya,2022,4,pincode,793101,12917
meghalaya,2022,4,pincode,794101,11082
meghalaya,2022,4,pincode,793210,11069
meghalaya,2022,4,pincode,793150,9332
meghalaya,2024,1,district,east khasi hills,145281
meghalaya,2024,1,district,west garo hills,79443
meghalaya,2024,1,district,ribhoi,36099
meghalaya,2024,1,district,east jaintia hills,26338
meghalaya,2024,1,district,west jaintia hills,17113
meghalaya,2024,1,district,south west garo hills,12769
meghalaya,2024,1,district,north garo hills,12685
meghalaya,2024,1,district,east garo hills,12249
meghalaya,2024,1,district,south garo hills,10792
meghalaya,2024,1,district,west khasi hills,9685
meghalaya,2024,1,pincode,793001,35904
meghalaya,2024,1,pincode,793002,21141
meghalaya,2024,1,pincode,794104,18348
meghalaya,2024,1,pincode,794105,18068
meghalaya,2024,1,pincode,794001,17631
meghalaya,2024,1,pincode,793101,15911
meghalaya,2024,1,pincode,793011,15879
meghalaya,2024,1,pincode,793210,13709
meghalaya,2024,1,pincode,794101,13540
meghalaya,2024,1,pincode,793150,11650
meghalaya,2024,2,district,east khasi hills,150809
meghalaya,2024,2,district,west garo hills,82499
meghalaya,2024,2,district,ribhoi,37444
meghalaya,2024,2,district,east jaintia hills,27419
meghalaya,2024,2,district,west jaintia hills,17766
meghalaya,2024,2,district,south west garo hills,13255
meghalaya,2024,2,district,north garo hills,13156
meghalaya,2024,2,district,east garo hills,12734
meghalaya,2024,2,district,south garo hills,11161
meghalaya,2024,2,district,west khasi hills,10013
meghalaya,2024,2,pincode,793001,37289
meghalaya,2024,2,pincode,793002,22002
meghalaya,2024,2,pincode,794104,19087
meghalaya,2024,2,pincode,794105,18759
meghalaya,2024,2,pincode,794001,18301
meghalaya,2024,2,pincode,793101,16537
meghalaya,2024,2,pincode,793011,16476
meghalaya,2024,2,pincode,793210,14282
meghalaya,2024,2,pincode,794101,14086
meghalaya,2024,2,pincode,793150,12087
meghalaya,2024,3,district,east khasi hills,177957
meghalaya,2024,3,district,west garo hills,129037
meghalaya,2024,3,district,ri bhoi,62726
meghalaya,2024,3,district,east jaintia hills,41061
meghalaya,2024,3,district,south west garo hills,27906
meghalaya,2024,3,district,north garo hills,25555
meghalaya,2024,3,district,east garo hills,23080
meghalaya,2024,3,district,west jaintia hills,22926
meghalaya,2024,3,district,south garo hills,18167
meghalaya,2024,3,district,west khasi hills,9967
meghalaya,2024,3,pincode,793001,45078
meghalaya,2024,3,pincode,794104,44487
meghalaya,2024,3,pincode,793101,29610
meghalaya,2024,3,pincode,794001,24730
meghalaya,2024,3,pincode,793210,21171
meghalaya,2024,3,pincode,794105,20284
meghalaya,2024,3,pincode,793006,18036
meghalaya,2024,3,pincode,794101,17433
meghalaya,2024,3,pincode,793102,16859
meghalaya,2024,3,pincode,794111,15162
meghalaya,2024,4,district,east khasi hills,184163
meghalaya,2024,4,district,west garo hills,134833
meghalaya,2024,4,district,ri bhoi,65395
meghalaya,2024,4,district,east jaintia hills,42383
meghalaya,2024,4,district,south west garo hills,29222
meghalaya,2024,4,district,north garo hills,26823
meghalaya,2024,4,district,east garo hills,24279
meghalaya,2024,4,district,west jaintia hills,23920
meghalaya,2024,4,district,south garo hills,19117
meghalaya,2024,4,district,west khasi hills,10476
meghalaya,2024,4,pincode,793001,46559
meghalaya,2024,4,pincode,794104,46391
meghalaya,2024,4,pincode,793101,30862
meghalaya,2024,4,pincode,794001,25693
meghalaya,2024,4,pincode,793210,21684
meghalaya,2024,4,pincode,794105,21231
meghalaya,2024,4,pincode,793006,18666
meghalaya,2024,4,pincode,794101,18089
meghalaya,2024,4,pincode,793102,17618
meghalaya,2024,4,pincode,794111,15939
meghalaya,2023,1,district,east khasi hills,124181
meghalaya,2023,1,district,west garo hills,66808
meghalaya,2023,1,district,ribhoi,30369
meghalaya,2023,1,district,east jaintia hills,22122
meghalaya,2023,1,district,west jaintia hills,14218
meghalaya,2023,1,district,north garo hills,10580
meghalaya,2023,1,district,south west garo hills,10504
meghalaya,2023,1,district,east garo hills,10235
meghalaya,2023,1,district,south garo hills,8897
meghalaya,2023,1,district,west khasi hills,7981
meghalaya,2023,1,pincode,793001,30984
meghalaya,2023,1,pincode,793002,18216
meghalaya,2023,1,pincode,794001,15236
meghalaya,2023,1,pincode,794104,15143
meghalaya,2023,1,pincode,794105,15093
meghalaya,2023,1,pincode,793011,13649
meghalaya,2023,1,pincode,793101,13552
meghalaya,2023,1,pincode,793210,11590
meghalaya,2023,1,pincode,794101,11553
meghalaya,2023,1,pincode,793150,9742
meghalaya,2023,2,district,east khasi hills,129260
meghalaya,2023,2,district,west garo hills,69925
meghalaya,2023,2,district,ribhoi,31744
meghalaya,2023,2,district,east jaintia hills,23231
meghalaya,2023,2,district,west jaintia hills,14912
meghalaya,2023,2,district,north garo hills,11135
meghalaya,2023,2,district,south west garo hills,11073
meghalaya,2023,2,district,east garo hills,10727
meghalaya,2023,2,district,south garo hills,9386
meghalaya,2023,2,district,west khasi hills,8423
meghalaya,2023,2,pincode,793001,32160
meghalaya,2023,2,pincode,793002,18905
meghalaya,2023,2,pincode,794104,15992
meghalaya,2023,2,pincode,794105,15823
meghalaya,2023,2,pincode,794001,15770
meghalaya,2023,2,pincode,793011,14174
meghalaya,2023,2,pincode,793101,14113
meghalaya,2023,2,pincode,793210,12143
meghalaya,2023,2,pincode,794101,12034
meghalaya,2023,2,pincode,793150,10217
meghalaya,2023,3,district,east khasi hills,134378
meghalaya,2023,3,district,west garo hills,73025
meghalaya,2023,3,district,ribhoi,33175
meghalaya,2023,3,district,east jaintia hills,24260
meghalaya,2023,3,district,west jaintia hills,15633
meghalaya,2023,3,district,south west garo hills,11626
meghalaya,2023,3,district,north garo hills,11624
meghalaya,2023,3,district,east garo hills,11212
meghalaya,2023,3,district,south garo hills,9809
meghalaya,2023,3,district,west khasi hills,8831
meghalaya,2023,3,pincode,793001,33371
meghalaya,2023,3,pincode,793002,19635
meghalaya,2023,3,pincode,794104,16744
meghalaya,2023,3,pincode,794105,16563
meghalaya,2023,3,pincode,794001,16399
meghalaya,2023,3,pincode,793011,14728
meghalaya,2023,3,pincode,793101,14692
meghalaya,2023,3,pincode,793210,12660
meghalaya,2023,3,pincode,794101,12534
meghalaya,2023,3,pincode,793150,10672
meghalaya,2023,4,district,east khasi hills,139387
meghalaya,2023,4,district,west garo hills,75911
meghalaya,2023,4,district,ribhoi,34488
meghalaya,2023,4,district,east jaintia hills,25185
meghalaya,2023,4,district,west jaintia hills,16280
meghalaya,2023,4,district,south west garo hills,12113
meghalaya,2023,4,district,north garo hills,12086
meghalaya,2023,4,district,east garo hills,11648
meghalaya,2023,4,district,south garo hills,10230
meghalaya,2023,4,district,west khasi hills,9182
meghalaya,2023,4,pincode,793001,34548
meghalaya,2023,4,pincode,793002,20370
meghalaya,2023,4,pincode,794104,17453
meghalaya,2023,4,pincode,794105,17260
meghalaya,2023,4,pincode,794001,16969
meghalaya,2023,4,pincode,793011,15264
meghalaya,2023,4,pincode,793101,15249
meghalaya,2023,4,pincode,793210,13126
meghalaya,2023,4,pincode,794101,12989
meghalaya,2023,4,pincode,793150,11117
meghalaya,2019,1,district,east khasi hills,27937
meghalaya,2019,1,district,west garo hills,12932
meghalaya,2019,1,district,ribhoi,6543
meghalaya,2019,1,district,east jaintia hills,4643
meghalaya,2019,1,district,west jaintia hills,2276
meghalaya,2019,1,district,north garo hills,1482
meghalaya,2019,1,district,south west garo hills,1434
meghalaya,2019,1,district,east garo hills,1424
meghalaya,2019,1,district,south garo hills,1296
meghalaya,2019,1,district,west khasi hills,1191
meghalaya,2019,1,pincode,793001,7108
meghalaya,2019,1,pincode,793002,4005
meghalaya,2019,1,pincode,794001,3368
meghalaya,2019,1,pincode,793101,3084
meghalaya,2019,1,pincode,793210,2994
meghalaya,2019,1,pincode,793011,2947
meghalaya,2019,1,pincode,794105,2884
meghalaya,2019,1,pincode,794101,2675
meghalaya,2019,1,pincode,794104,2322
meghalaya,2019,1,pincode,793007,1970
meghalaya,2019,2,district,east khasi hills,33377
meghalaya,2019,2,district,west garo hills,15673
meghalaya,2019,2,district,ribhoi,7894
meghalaya,2019,2,district,east jaintia hills,5580
meghalaya,2019,2,district,west jaintia hills,2846
meghalaya,2019,2,district,north garo hills,1965
meghalaya,2019,2,district,south west garo hills,1902
meghalaya,2019,2,district,east garo hills,1855
meghalaya,2019,2,district,south garo hills,1640
meghalaya,2019,2,district,west khasi hills,1566
meghalaya,2019,2,pincode,793001,8597
meghalaya,2019,2,pincode,793002,4984
meghalaya,2019,2,pincode,794001,4119
meghalaya,2019,2,pincode,793101,3703
meghalaya,2019,2,pincode,793210,3445
meghalaya,2019,2,pincode,794105,3435
meghalaya,2019,2,pincode,793011,3426
meghalaya,2019,2,pincode,794101,3166
meghalaya,2019,2,pincode,794104,2826
meghalaya,2019,2,pincode,793007,2315
meghalaya,2019,3,district,east khasi hills,38761
meghalaya,2019,3,district,west garo hills,18509
meghalaya,2019,3,district,ribhoi,9007
meghalaya,2019,3,district,east jaintia hills,6371
meghalaya,2019,3,district,west jaintia hills,3346
meghalaya,2019,3,district,north garo hills,2403
meghalaya,2019,3,district,east garo hills,2313
meghalaya,2019,3,district,south west garo hills,2306
meghalaya,2019,3,district,south garo hills,2020
meghalaya,2019,3,district,west khasi hills,1838
meghalaya,2019,3,pincode,793001,10069
meghalaya,2019,3,pincode,793002,5866
meghalaya,2019,3,pincode,794001,4860
meghalaya,2019,3,pincode,793101,4254
meghalaya,2019,3,pincode,793011,4074
meghalaya,2019,3,pincode,794105,4031
meghalaya,2019,3,pincode,793210,3890
meghalaya,2019,3,pincode,794101,3736
meghalaya,2019,3,pincode,794104,3358
meghalaya,2019,3,pincode,793007,2747
meghalaya,2019,4,district,east khasi hills,43484
meghalaya,2019,4,district,west garo hills,21300
meghalaya,2019,4,district,ribhoi,10308
meghalaya,2019,4,district,east jaintia hills,7343
meghalaya,2019,4,district,west jaintia hills,3946
meghalaya,2019,4,district,north garo hills,2871
meghalaya,2019,4,district,east garo hills,2788
meghalaya,2019,4,district,south west garo hills,2757
meghalaya,2019,4,district,south garo hills,2434
meghalaya,2019,4,district,west khasi hills,2180
meghalaya,2019,4,pincode,793001,11243
meghalaya,2019,4,pincode,793002,6629
meghalaya,2019,4,pincode,794001,5473
meghalaya,2019,4,pincode,793101,4803
meghalaya,2019,4,pincode,794105,4678
meghalaya,2019,4,pincode,793011,4575
meghalaya,2019,4,pincode,793210,4376
meghalaya,2019,4,pincode,794101,4209
meghalaya,2019,4,pincode,794104,3989
meghalaya,2019,4,pincode,793007,3067
meghalaya,2021,1,district,east khasi hills,78429
meghalaya,2021,1,district,west garo hills,40993
meghalaya,2021,1,district,ribhoi,18641
meghalaya,2021,1,district,east jaintia hills,13460
meghalaya,2021,1,district,west jaintia hills,8665
meghalaya,2021,1,district,north garo hills,6392
meghalaya,2021,1,district,south west garo hills,6276
meghalaya,2021,1,district,east garo hills,6237
meghalaya,2021,1,district,south garo hills,5439
meghalaya,2021,1,district,west khasi hills,4858
meghalaya,2021,1,pincode,793001,19753
meghalaya,2021,1,pincode,793002,11566
meghalaya,2021,1,pincode,794001,9727
meghalaya,2021,1,pincode,794105,9011
meghalaya,2021,1,pincode,794104,8869
meghalaya,2021,1,pincode,793011,8646
meghalaya,2021,1,pincode,793101,8317
meghalaya,2021,1,pincode,794101,7337
meghalaya,2021,1,pincode,793210,7113
meghalaya,2021,1,pincode,793150,5969
meghalaya,2021,2,district,east khasi hills,84124
meghalaya,2021,2,district,west garo hills,44151
meghalaya,2021,2,district,ribhoi,20098
meghalaya,2021,2,district,east jaintia hills,14530
meghalaya,2021,2,district,west jaintia hills,9409
meghalaya,2021,2,district,north garo hills,6951
meghalaya,2021,2,district,south west garo hills,6835
meghalaya,2021,2,district,east garo hills,6754
meghalaya,2021,2,district,south garo hills,5922
meghalaya,2021,2,district,west khasi hills,5296
meghalaya,2021,2,pincode,793001,21124
meghalaya,2021,2,pincode,793002,12348
meghalaya,2021,2,pincode,794001,10389
meghalaya,2021,2,pincode,794105,9742
meghalaya,2021,2,pincode,794104,9602
meghalaya,2021,2,pincode,793011,9244
meghalaya,2021,2,pincode,793101,8921
meghalaya,2021,2,pincode,794101,7866
meghalaya,2021,2,pincode,793210,7644
meghalaya,2021,2,pincode,793150,6477
meghalaya,2021,3,district,east khasi hills,90505
meghalaya,2021,3,district,west garo hills,47869
meghalaya,2021,3,district,ribhoi,21875
meghalaya,2021,3,district,east jaintia hills,15847
meghalaya,2021,3,district,west jaintia hills,10337
meghalaya,2021,3,district,north garo hills,7584
meghalaya,2021,3,district,south west garo hills,7531
meghalaya,2021,3,district,east garo hills,7389
meghalaya,2021,3,district,south garo hills,6442
meghalaya,2021,3,district,west khasi hills,5884
meghalaya,2021,3,pincode,793001,22612
meghalaya,2021,3,pincode,793002,13223
meghalaya,2021,3,pincode,794001,11130
meghalaya,2021,3,pincode,794105,10597
meghalaya,2021,3,pincode,794104,10547
meghalaya,2021,3,pincode,793011,9914
meghalaya,2021,3,pincode,793101,9665
meghalaya,2021,3,pincode,794101,8448
meghalaya,2021,3,pincode,793210,8257
meghalaya,2021,3,pincode,793150,7068
meghalaya,2021,4,district,east khasi hills,96942
meghalaya,2021,4,district,west garo hills,51617
